post,degrees,azimuth_degrees,wind_direction,run,timestamp,Wind Speed,concentration,distance
38.0,1.5,78.0,5.0,4.0,1957-11-04 12:00:00,4,47.012,50
38.0,1.5,78.0,5.0,4.0,1957-11-04 12:00:00,4,16.744,100
38.0,1.5,78.0,5.0,4.0,1957-11-04 12:00:00,4,4.2780000000000005,200
39.0,1.5,79.5,,4.0,1957-11-04 12:00:00,4,69.506,50
39.0,1.5,79.5,,4.0,1957-11-04 12:00:00,4,23.46,100
39.0,1.5,79.5,,4.0,1957-11-04 12:00:00,4,5.244,200
40.0,1.5,81.0,6.67,4.0,1957-11-04 12:00:00,4,92.0,50
40.0,1.5,81.0,6.67,4.0,1957-11-04 12:00:00,4,30.176,100
40.0,1.5,81.0,6.67,4.0,1957-11-04 12:00:00,4,6.21,200
41.0,1.5,82.5,,4.0,1957-11-04 12:00:00,4,103.96,50
41.0,1.5,82.5,,4.0,1957-11-04 12:00:00,4,35.006,100
41.0,1.5,82.5,,4.0,1957-11-04 12:00:00,4,8.625,200
42.0,1.5,84.0,7.92,4.0,1957-11-04 12:00:00,4,115.92,50
42.0,1.5,84.0,7.92,4.0,1957-11-04 12:00:00,4,39.836,100
42.0,1.5,84.0,7.92,4.0,1957-11-04 12:00:00,4,11.04,200
43.0,1.5,85.5,,4.0,1957-11-04 12:00:00,4,132.48000000000002,50
43.0,1.5,85.5,,4.0,1957-11-04 12:00:00,4,27.324,100
43.0,1.5,85.5,,4.0,1957-11-04 12:00:00,4,12.052,200
44.0,1.5,87.0,5.42,4.0,1957-11-04 12:00:00,4,149.04000000000002,50
44.0,1.5,87.0,5.42,4.0,1957-11-04 12:00:00,4,14.812,100
44.0,1.5,87.0,5.42,4.0,1957-11-04 12:00:00,4,13.064,200
45.0,1.5,88.5,,4.0,1957-11-04 12:00:00,4,160.54000000000002,50
45.0,1.5,88.5,,4.0,1957-11-04 12:00:00,4,32.660000000000004,100
45.0,1.5,88.5,,4.0,1957-11-04 12:00:00,4,12.420000000000002,200
46.0,1.5,90.0,5.83,4.0,1957-11-04 12:00:00,4,172.04000000000002,50
46.0,1.5,90.0,5.83,4.0,1957-11-04 12:00:00,4,50.508,100
46.0,1.5,90.0,5.83,4.0,1957-11-04 12:00:00,4,11.776000000000002,200
47.0,1.5,91.5,,4.0,1957-11-04 12:00:00,4,173.88,50
47.0,1.5,91.5,,4.0,1957-11-04 12:00:00,4,49.266000000000005,100
47.0,1.5,91.5,,4.0,1957-11-04 12:00:00,4,11.086000000000002,200
48.0,1.5,93.0,8.75,4.0,1957-11-04 12:00:00,4,175.72,50
48.0,1.5,93.0,8.75,4.0,1957-11-04 12:00:00,4,48.02400000000001,100
48.0,1.5,93.0,8.75,4.0,1957-11-04 12:00:00,4,10.396,200
49.0,1.5,94.5,,4.0,1957-11-04 12:00:00,4,166.51999999999998,50
49.0,1.5,94.5,,4.0,1957-11-04 12:00:00,4,43.562000000000005,100
49.0,1.5,94.5,,4.0,1957-11-04 12:00:00,4,9.982,200
50.0,1.5,96.0,9.58,4.0,1957-11-04 12:00:00,4,157.32,50
50.0,1.5,96.0,9.58,4.0,1957-11-04 12:00:00,4,39.1,100
50.0,1.5,96.0,9.58,4.0,1957-11-04 12:00:00,4,9.568,200
51.0,1.5,97.5,,4.0,1957-11-04 12:00:00,4,132.01999999999998,50
51.0,1.5,97.5,,4.0,1957-11-04 12:00:00,4,33.488,100
51.0,1.5,97.5,,4.0,1957-11-04 12:00:00,4,8.556000000000001,200
52.0,1.5,99.0,4.17,4.0,1957-11-04 12:00:00,4,106.72,50
52.0,1.5,99.0,4.17,4.0,1957-11-04 12:00:00,4,27.876,100
52.0,1.5,99.0,4.17,4.0,1957-11-04 12:00:00,4,7.544,200
53.0,1.5,100.5,,4.0,1957-11-04 12:00:00,4,99.82,50
53.0,1.5,100.5,,4.0,1957-11-04 12:00:00,4,25.208,100
53.0,1.5,100.5,,4.0,1957-11-04 12:00:00,4,6.053599999999999,200
54.0,1.5,102.0,5.0,4.0,1957-11-04 12:00:00,4,92.92,50
54.0,1.5,102.0,5.0,4.0,1957-11-04 12:00:00,4,22.540000000000003,100
54.0,1.5,102.0,5.0,4.0,1957-11-04 12:00:00,4,4.5632,200
55.0,1.5,103.5,,4.0,1957-11-04 12:00:00,4,90.896,50
55.0,1.5,103.5,,4.0,1957-11-04 12:00:00,4,20.562,100
55.0,1.5,103.5,,4.0,1957-11-04 12:00:00,4,4.8484,200
56.0,1.5,105.0,8.33,4.0,1957-11-04 12:00:00,4,88.872,50
56.0,1.5,105.0,8.33,4.0,1957-11-04 12:00:00,4,18.584,100
56.0,1.5,105.0,8.33,4.0,1957-11-04 12:00:00,4,5.1336,200
57.0,1.5,106.5,,4.0,1957-11-04 12:00:00,4,19.55,100
57.0,1.5,106.5,,4.0,1957-11-04 12:00:00,4,4.8484,200
58.0,1.5,108.0,5.42,4.0,1957-11-04 12:00:00,4,20.516,100
58.0,1.5,108.0,5.42,4.0,1957-11-04 12:00:00,4,4.5632,200
59.0,1.5,109.5,,4.0,1957-11-04 12:00:00,4,7.82,50
59.0,1.5,109.5,,4.0,1957-11-04 12:00:00,4,20.746,100
59.0,1.5,109.5,,4.0,1957-11-04 12:00:00,4,4.3102,200
60.0,1.5,111.0,5.0,4.0,1957-11-04 12:00:00,4,106.72,50
60.0,1.5,111.0,5.0,4.0,1957-11-04 12:00:00,4,20.976000000000003,100
60.0,1.5,111.0,5.0,4.0,1957-11-04 12:00:00,4,4.0572,200
61.0,1.5,112.5,,4.0,1957-11-04 12:00:00,4,105.34,50
61.0,1.5,112.5,,4.0,1957-11-04 12:00:00,4,20.378,100
61.0,1.5,112.5,,4.0,1957-11-04 12:00:00,4,3.795,200
62.0,1.5,114.0,0.42,4.0,1957-11-04 12:00:00,4,103.96,50
62.0,1.5,114.0,0.42,4.0,1957-11-04 12:00:00,4,19.78,100
62.0,1.5,114.0,0.42,4.0,1957-11-04 12:00:00,4,3.5328,200
63.0,1.5,115.5,,4.0,1957-11-04 12:00:00,4,95.45,50
63.0,1.5,115.5,,4.0,1957-11-04 12:00:00,4,17.986000000000004,100
63.0,1.5,115.5,,4.0,1957-11-04 12:00:00,4,3.1694,200
64.0,1.5,117.0,2.08,4.0,1957-11-04 12:00:00,4,86.94,50
64.0,1.5,117.0,2.08,4.0,1957-11-04 12:00:00,4,16.192000000000004,100
64.0,1.5,117.0,2.08,4.0,1957-11-04 12:00:00,4,2.806,200
65.0,1.5,118.5,,4.0,1957-11-04 12:00:00,4,86.80199999999999,50
65.0,1.5,118.5,,4.0,1957-11-04 12:00:00,4,14.628000000000002,100
65.0,1.5,118.5,,4.0,1957-11-04 12:00:00,4,2.6404,200
66.0,1.5,120.0,1.25,4.0,1957-11-04 12:00:00,4,86.664,50
66.0,1.5,120.0,1.25,4.0,1957-11-04 12:00:00,4,13.064,100
66.0,1.5,120.0,1.25,4.0,1957-11-04 12:00:00,4,2.4748,200
67.0,1.5,121.5,,4.0,1957-11-04 12:00:00,4,76.13,50
67.0,1.5,121.5,,4.0,1957-11-04 12:00:00,4,14.122,100
67.0,1.5,121.5,,4.0,1957-11-04 12:00:00,4,2.1252,200
68.0,1.5,123.0,2.92,4.0,1957-11-04 12:00:00,4,65.596,50
68.0,1.5,123.0,2.92,4.0,1957-11-04 12:00:00,4,15.18,100
68.0,1.5,123.0,2.92,4.0,1957-11-04 12:00:00,4,1.7756,200
69.0,1.5,124.5,,4.0,1957-11-04 12:00:00,4,56.672,50
69.0,1.5,124.5,,4.0,1957-11-04 12:00:00,4,10.7456,100
69.0,1.5,124.5,,4.0,1957-11-04 12:00:00,4,1.3248,200
70.0,1.5,126.0,2.08,4.0,1957-11-04 12:00:00,4,47.748,50
70.0,1.5,126.0,2.08,4.0,1957-11-04 12:00:00,4,6.3112,100
70.0,1.5,126.0,2.08,4.0,1957-11-04 12:00:00,4,0.874,200
71.0,1.5,127.5,,4.0,1957-11-04 12:00:00,4,37.398,50
71.0,1.5,127.5,,4.0,1957-11-04 12:00:00,4,5.1106,100
71.0,1.5,127.5,,4.0,1957-11-04 12:00:00,4,0.7176,200
72.0,1.5,129.0,2.5,4.0,1957-11-04 12:00:00,4,27.048,50
72.0,1.5,129.0,2.5,4.0,1957-11-04 12:00:00,4,3.91,100
72.0,1.5,129.0,2.5,4.0,1957-11-04 12:00:00,4,0.5612,200
73.0,1.5,130.5,,4.0,1957-11-04 12:00:00,4,17.664,50
73.0,1.5,130.5,,4.0,1957-11-04 12:00:00,4,3.6248,100
73.0,1.5,130.5,,4.0,1957-11-04 12:00:00,4,0.4692,200
74.0,1.5,132.0,2.08,4.0,1957-11-04 12:00:00,4,8.280000000000001,50
74.0,1.5,132.0,2.08,4.0,1957-11-04 12:00:00,4,3.3396,100
74.0,1.5,132.0,2.08,4.0,1957-11-04 12:00:00,4,0.3772,200
75.0,1.5,133.5,,4.0,1957-11-04 12:00:00,4,7.884400000000001,50
75.0,1.5,133.5,,4.0,1957-11-04 12:00:00,4,2.7278,100
75.0,1.5,133.5,,4.0,1957-11-04 12:00:00,4,0.27922,200
76.0,1.5,135.0,2.08,4.0,1957-11-04 12:00:00,4,7.488800000000001,50
76.0,1.5,135.0,2.08,4.0,1957-11-04 12:00:00,4,2.116,100
76.0,1.5,135.0,2.08,4.0,1957-11-04 12:00:00,4,0.18124,200
77.0,1.5,136.5,,4.0,1957-11-04 12:00:00,4,7.567000000000001,50
77.0,1.5,136.5,,4.0,1957-11-04 12:00:00,4,1.5916,100
78.0,1.5,138.0,0.42,4.0,1957-11-04 12:00:00,4,7.645200000000001,50
78.0,1.5,138.0,0.42,4.0,1957-11-04 12:00:00,4,1.0672,100
79.0,1.5,139.5,,4.0,1957-11-04 12:00:00,4,5.4004,50
79.0,1.5,139.5,,4.0,1957-11-04 12:00:00,4,1.1638000000000002,100
80.0,1.5,141.0,,4.0,1957-11-04 12:00:00,4,3.1556,50
80.0,1.5,141.0,,4.0,1957-11-04 12:00:00,4,1.2604000000000002,100
81.0,1.5,142.5,,4.0,1957-11-04 12:00:00,4,2.9302,50
81.0,1.5,142.5,,4.0,1957-11-04 12:00:00,4,0.78844,100
82.0,1.5,144.0,0.83,4.0,1957-11-04 12:00:00,4,2.7048,50
82.0,1.5,144.0,0.83,4.0,1957-11-04 12:00:00,4,0.31648,100
83.0,1.5,145.5,,4.0,1957-11-04 12:00:00,4,3.4776,50
83.0,1.5,145.5,,4.0,1957-11-04 12:00:00,4,0.27462,100
84.0,1.5,147.0,0.42,4.0,1957-11-04 12:00:00,4,4.2504,50
84.0,1.5,147.0,0.42,4.0,1957-11-04 12:00:00,4,0.23276,100
85.0,1.5,148.5,,4.0,1957-11-04 12:00:00,4,4.738,50
86.0,1.5,150.0,,4.0,1957-11-04 12:00:00,4,5.2256,50
87.0,1.5,151.5,,4.0,1957-11-04 12:00:00,4,3.749,50
88.0,1.5,153.0,,4.0,1957-11-04 12:00:00,4,2.2724,50
89.0,1.5,154.5,,4.0,1957-11-04 12:00:00,4,1.1868,50
90.0,1.5,156.0,,4.0,1957-11-04 12:00:00,4,0.1012,50
91.0,1.5,157.5,,4.0,1957-11-04 12:00:00,4,0.19826,50
92.0,1.5,159.0,,4.0,1957-11-04 12:00:00,4,0.29532,50
40.0,1.5,81.0,0.83,5.0,1957-11-06 17:45:00,5,1.2416,50
41.0,1.5,82.5,,5.0,1957-11-06 17:45:00,5,3.3174,50
42.0,1.5,84.0,1.24,5.0,1957-11-06 17:45:00,5,5.393199999999999,50
43.0,1.5,85.5,,5.0,1957-11-06 17:45:00,5,13.3181,50
44.0,1.5,87.0,2.9,5.0,1957-11-06 17:45:00,5,21.243,50
44.0,1.5,87.0,2.9,5.0,1957-11-06 17:45:00,5,0.1649,100
45.0,1.5,88.5,,5.0,1957-11-06 17:45:00,5,30.7005,50
45.0,1.5,88.5,,5.0,1957-11-06 17:45:00,5,3.41925,100
46.0,1.5,90.0,3.32,5.0,1957-11-06 17:45:00,5,40.158,50
46.0,1.5,90.0,3.32,5.0,1957-11-06 17:45:00,5,6.6736,100
47.0,1.5,91.5,,5.0,1957-11-06 17:45:00,5,71.48899999999999,50
47.0,1.5,91.5,,5.0,1957-11-06 17:45:00,5,10.7573,100
48.0,1.5,93.0,7.88,5.0,1957-11-06 17:45:00,5,102.82,50
48.0,1.5,93.0,7.88,5.0,1957-11-06 17:45:00,5,14.841,100
49.0,1.5,94.5,,5.0,1957-11-06 17:45:00,5,143.56,50
49.0,1.5,94.5,,5.0,1957-11-06 17:45:00,5,45.008,100
50.0,1.5,96.0,9.13,5.0,1957-11-06 17:45:00,5,184.3,50
50.0,1.5,96.0,9.13,5.0,1957-11-06 17:45:00,5,75.175,100
50.0,1.5,96.0,9.13,5.0,1957-11-06 17:45:00,5,2.0467,200
51.0,1.5,97.5,,5.0,1957-11-06 17:45:00,5,245.895,50
51.0,1.5,97.5,,5.0,1957-11-06 17:45:00,5,129.2525,100
51.0,1.5,97.5,,5.0,1957-11-06 17:45:00,5,10.86885,200
52.0,1.5,99.0,9.96,5.0,1957-11-06 17:45:00,5,307.49,50
52.0,1.5,99.0,9.96,5.0,1957-11-06 17:45:00,5,183.33,100
52.0,1.5,99.0,9.96,5.0,1957-11-06 17:45:00,5,19.691,200
53.0,1.5,100.5,,5.0,1957-11-06 17:45:00,5,311.37,50
53.0,1.5,100.5,,5.0,1957-11-06 17:45:00,5,224.07,100
53.0,1.5,100.5,,5.0,1957-11-06 17:45:00,5,59.8005,200
54.0,1.5,102.0,14.52,5.0,1957-11-06 17:45:00,5,315.25,50
54.0,1.5,102.0,14.52,5.0,1957-11-06 17:45:00,5,264.81,100
54.0,1.5,102.0,14.52,5.0,1957-11-06 17:45:00,5,99.91,200
55.0,1.5,103.5,,5.0,1957-11-06 17:45:00,5,363.265,50
55.0,1.5,103.5,,5.0,1957-11-06 17:45:00,5,269.66,100
55.0,1.5,103.5,,5.0,1957-11-06 17:45:00,5,116.4,200
56.0,1.5,105.0,18.25,5.0,1957-11-06 17:45:00,5,411.28,50
56.0,1.5,105.0,18.25,5.0,1957-11-06 17:45:00,5,274.51,100
56.0,1.5,105.0,18.25,5.0,1957-11-06 17:45:00,5,132.89,200
57.0,1.5,106.5,,5.0,1957-11-06 17:45:00,5,445.23,50
57.0,1.5,106.5,,5.0,1957-11-06 17:45:00,5,261.415,100
57.0,1.5,106.5,,5.0,1957-11-06 17:45:00,5,103.0625,200
58.0,1.5,108.0,8.3,5.0,1957-11-06 17:45:00,5,479.18,50
58.0,1.5,108.0,8.3,5.0,1957-11-06 17:45:00,5,248.32,100
58.0,1.5,108.0,8.3,5.0,1957-11-06 17:45:00,5,73.235,200
59.0,1.5,109.5,,5.0,1957-11-06 17:45:00,5,446.685,50
59.0,1.5,109.5,,5.0,1957-11-06 17:45:00,5,225.525,100
59.0,1.5,109.5,,5.0,1957-11-06 17:45:00,5,51.5555,200
60.0,1.5,111.0,6.64,5.0,1957-11-06 17:45:00,5,414.19,50
60.0,1.5,111.0,6.64,5.0,1957-11-06 17:45:00,5,202.73,100
60.0,1.5,111.0,6.64,5.0,1957-11-06 17:45:00,5,29.876,200
61.0,1.5,112.5,,5.0,1957-11-06 17:45:00,5,394.305,50
61.0,1.5,112.5,,5.0,1957-11-06 17:45:00,5,135.703,100
61.0,1.5,112.5,,5.0,1957-11-06 17:45:00,5,16.0244,200
62.0,1.5,114.0,7.88,5.0,1957-11-06 17:45:00,5,374.42,50
62.0,1.5,114.0,7.88,5.0,1957-11-06 17:45:00,5,68.676,100
62.0,1.5,114.0,7.88,5.0,1957-11-06 17:45:00,5,2.1728,200
63.0,1.5,115.5,,5.0,1957-11-06 17:45:00,5,324.46500000000003,50
63.0,1.5,115.5,,5.0,1957-11-06 17:45:00,5,43.941,100
63.0,1.5,115.5,,5.0,1957-11-06 17:45:00,5,1.25324,200
64.0,1.5,117.0,2.9,5.0,1957-11-06 17:45:00,5,274.51,50
64.0,1.5,117.0,2.9,5.0,1957-11-06 17:45:00,5,19.206,100
64.0,1.5,117.0,2.9,5.0,1957-11-06 17:45:00,5,0.33368,200
65.0,1.5,118.5,,5.0,1957-11-06 17:45:00,5,195.94,50
65.0,1.5,118.5,,5.0,1957-11-06 17:45:00,5,10.80095,100
66.0,1.5,120.0,3.32,5.0,1957-11-06 17:45:00,5,117.37,50
66.0,1.5,120.0,3.32,5.0,1957-11-06 17:45:00,5,2.3959,100
67.0,1.5,121.5,,5.0,1957-11-06 17:45:00,5,68.3365,50
67.0,1.5,121.5,,5.0,1957-11-06 17:45:00,5,1.5233850000000002,100
68.0,1.5,123.0,0.83,5.0,1957-11-06 17:45:00,5,19.303,50
68.0,1.5,123.0,0.83,5.0,1957-11-06 17:45:00,5,0.6508700000000001,100
69.0,1.5,124.5,,5.0,1957-11-06 17:45:00,5,10.008945,50
69.0,1.5,124.5,,5.0,1957-11-06 17:45:00,5,0.44135,100
70.0,1.5,126.0,0.42,5.0,1957-11-06 17:45:00,5,0.7148899999999999,50
70.0,1.5,126.0,0.42,5.0,1957-11-06 17:45:00,5,0.2318299999999999,100
71.0,1.5,127.5,,5.0,1957-11-06 17:45:00,5,0.5441699999999999,50
71.0,1.5,127.5,,5.0,1957-11-06 17:45:00,5,0.193515,100
72.0,1.5,129.0,0.42,5.0,1957-11-06 17:45:00,5,0.37345,50
72.0,1.5,129.0,0.42,5.0,1957-11-06 17:45:00,5,0.1552,100
73.0,1.5,130.5,,5.0,1957-11-06 17:45:00,5,0.15811,100
74.0,1.5,132.0,0.42,5.0,1957-11-06 17:45:00,5,0.16102,100
30.0,1.5,66.0,1.25,6.0,1957-11-17 17:00:00,6,0.96,50
31.0,1.5,67.5,,6.0,1957-11-17 17:00:00,6,3.0096,50
32.0,1.5,69.0,2.92,6.0,1957-11-17 17:00:00,6,5.0592,50
33.0,1.5,70.5,,6.0,1957-11-17 17:00:00,6,9.3936,50
34.0,1.5,72.0,5.42,6.0,1957-11-17 17:00:00,6,13.728,50
35.0,1.5,73.5,,6.0,1957-11-17 17:00:00,6,15.215999999999998,50
36.0,1.5,75.0,3.33,6.0,1957-11-17 17:00:00,6,16.703999999999997,50
36.0,1.5,75.0,3.33,6.0,1957-11-17 17:00:00,6,0.41568,100
37.0,1.5,76.5,,6.0,1957-11-17 17:00:00,6,25.2,50
37.0,1.5,76.5,,6.0,1957-11-17 17:00:00,6,0.84624,100
38.0,1.5,78.0,11.25,6.0,1957-11-17 17:00:00,6,33.696,50
38.0,1.5,78.0,11.25,6.0,1957-11-17 17:00:00,6,1.2768,100
38.0,1.5,78.0,11.25,6.0,1957-11-17 17:00:00,6,0.03744,200
39.0,1.5,79.5,,6.0,1957-11-17 17:00:00,6,48.432,50
39.0,1.5,79.5,,6.0,1957-11-17 17:00:00,6,4.8096,100
39.0,1.5,79.5,,6.0,1957-11-17 17:00:00,6,0.28848,200
40.0,1.5,81.0,7.08,6.0,1957-11-17 17:00:00,6,63.16799999999999,50
40.0,1.5,81.0,7.08,6.0,1957-11-17 17:00:00,6,8.3424,100
40.0,1.5,81.0,7.08,6.0,1957-11-17 17:00:00,6,0.53952,200
41.0,1.5,82.5,,6.0,1957-11-17 17:00:00,6,82.94399999999999,50
41.0,1.5,82.5,,6.0,1957-11-17 17:00:00,6,16.7952,100
41.0,1.5,82.5,,6.0,1957-11-17 17:00:00,6,1.60896,200
42.0,1.5,84.0,8.33,6.0,1957-11-17 17:00:00,6,102.72,50
42.0,1.5,84.0,8.33,6.0,1957-11-17 17:00:00,6,25.248,100
42.0,1.5,84.0,8.33,6.0,1957-11-17 17:00:00,6,2.6784,200
43.0,1.5,85.5,,6.0,1957-11-17 17:00:00,6,121.92,50
43.0,1.5,85.5,,6.0,1957-11-17 17:00:00,6,36.96,100
43.0,1.5,85.5,,6.0,1957-11-17 17:00:00,6,5.6112,200
44.0,1.5,87.0,7.08,6.0,1957-11-17 17:00:00,6,141.12,50
44.0,1.5,87.0,7.08,6.0,1957-11-17 17:00:00,6,48.672,100
44.0,1.5,87.0,7.08,6.0,1957-11-17 17:00:00,6,8.544,200
45.0,1.5,88.5,,6.0,1957-11-17 17:00:00,6,168.95999999999998,50
45.0,1.5,88.5,,6.0,1957-11-17 17:00:00,6,54.144000000000005,100
45.0,1.5,88.5,,6.0,1957-11-17 17:00:00,6,13.68,200
46.0,1.5,90.0,11.67,6.0,1957-11-17 17:00:00,6,196.8,50
46.0,1.5,90.0,11.67,6.0,1957-11-17 17:00:00,6,59.616,100
46.0,1.5,90.0,11.67,6.0,1957-11-17 17:00:00,6,18.816,200
47.0,1.5,91.5,,6.0,1957-11-17 17:00:00,6,227.04,50
47.0,1.5,91.5,,6.0,1957-11-17 17:00:00,6,72.96000000000001,100
47.0,1.5,91.5,,6.0,1957-11-17 17:00:00,6,23.04,200
48.0,1.5,93.0,10.42,6.0,1957-11-17 17:00:00,6,257.28,50
48.0,1.5,93.0,10.42,6.0,1957-11-17 17:00:00,6,86.304,100
48.0,1.5,93.0,10.42,6.0,1957-11-17 17:00:00,6,27.264,200
49.0,1.5,94.5,,6.0,1957-11-17 17:00:00,6,244.32,50
49.0,1.5,94.5,,6.0,1957-11-17 17:00:00,6,81.408,100
49.0,1.5,94.5,,6.0,1957-11-17 17:00:00,6,23.472,200
50.0,1.5,96.0,7.91,6.0,1957-11-17 17:00:00,6,231.36,50
50.0,1.5,96.0,7.91,6.0,1957-11-17 17:00:00,6,76.512,100
50.0,1.5,96.0,7.91,6.0,1957-11-17 17:00:00,6,19.68,200
51.0,1.5,97.5,,6.0,1957-11-17 17:00:00,6,216.48,50
51.0,1.5,97.5,,6.0,1957-11-17 17:00:00,6,69.12,100
51.0,1.5,97.5,,6.0,1957-11-17 17:00:00,6,17.568,200
52.0,1.5,99.0,6.67,6.0,1957-11-17 17:00:00,6,201.6,50
52.0,1.5,99.0,6.67,6.0,1957-11-17 17:00:00,6,61.728,100
52.0,1.5,99.0,6.67,6.0,1957-11-17 17:00:00,6,15.456,200
53.0,1.5,100.5,,6.0,1957-11-17 17:00:00,6,190.08,50
53.0,1.5,100.5,,6.0,1957-11-17 17:00:00,6,57.408,100
53.0,1.5,100.5,,6.0,1957-11-17 17:00:00,6,14.688,200
54.0,1.5,102.0,5.42,6.0,1957-11-17 17:00:00,6,178.56,50
54.0,1.5,102.0,5.42,6.0,1957-11-17 17:00:00,6,53.088,100
54.0,1.5,102.0,5.42,6.0,1957-11-17 17:00:00,6,13.92,200
55.0,1.5,103.5,,6.0,1957-11-17 17:00:00,6,172.8,50
55.0,1.5,103.5,,6.0,1957-11-17 17:00:00,6,50.88,100
55.0,1.5,103.5,,6.0,1957-11-17 17:00:00,6,12.624,200
56.0,1.5,105.0,3.75,6.0,1957-11-17 17:00:00,6,167.04,50
56.0,1.5,105.0,3.75,6.0,1957-11-17 17:00:00,6,48.672,100
56.0,1.5,105.0,3.75,6.0,1957-11-17 17:00:00,6,11.328,200
57.0,1.5,106.5,,6.0,1957-11-17 17:00:00,6,153.12,50
57.0,1.5,106.5,,6.0,1957-11-17 17:00:00,6,42.816,100
57.0,1.5,106.5,,6.0,1957-11-17 17:00:00,6,9.7104,200
58.0,1.5,108.0,0.83,6.0,1957-11-17 17:00:00,6,139.2,50
58.0,1.5,108.0,0.83,6.0,1957-11-17 17:00:00,6,36.96,100
58.0,1.5,108.0,0.83,6.0,1957-11-17 17:00:00,6,8.092799999999999,200
59.0,1.5,109.5,,6.0,1957-11-17 17:00:00,6,111.984,50
59.0,1.5,109.5,,6.0,1957-11-17 17:00:00,6,28.128,100
59.0,1.5,109.5,,6.0,1957-11-17 17:00:00,6,5.812799999999999,200
60.0,1.5,111.0,1.67,6.0,1957-11-17 17:00:00,6,84.768,50
60.0,1.5,111.0,1.67,6.0,1957-11-17 17:00:00,6,19.296,100
60.0,1.5,111.0,1.67,6.0,1957-11-17 17:00:00,6,3.5328,200
61.0,1.5,112.5,,6.0,1957-11-17 17:00:00,6,60.576,50
61.0,1.5,112.5,,6.0,1957-11-17 17:00:00,6,13.8672,100
61.0,1.5,112.5,,6.0,1957-11-17 17:00:00,6,2.08416,200
62.0,1.5,114.0,1.25,6.0,1957-11-17 17:00:00,6,36.384,50
62.0,1.5,114.0,1.25,6.0,1957-11-17 17:00:00,6,8.4384,100
62.0,1.5,114.0,1.25,6.0,1957-11-17 17:00:00,6,0.63552,200
63.0,1.5,115.5,,6.0,1957-11-17 17:00:00,6,23.712,50
63.0,1.5,115.5,,6.0,1957-11-17 17:00:00,6,5.006399999999999,100
63.0,1.5,115.5,,6.0,1957-11-17 17:00:00,6,0.41376,200
64.0,1.5,117.0,0.42,6.0,1957-11-17 17:00:00,6,11.04,50
64.0,1.5,117.0,0.42,6.0,1957-11-17 17:00:00,6,1.5743999999999998,100
64.0,1.5,117.0,0.42,6.0,1957-11-17 17:00:00,6,0.192,200
65.0,1.5,118.5,,6.0,1957-11-17 17:00:00,6,6.820799999999999,50
65.0,1.5,118.5,,6.0,1957-11-17 17:00:00,6,0.8361599999999999,100
66.0,1.5,120.0,,6.0,1957-11-17 17:00:00,6,2.6016,50
66.0,1.5,120.0,,6.0,1957-11-17 17:00:00,6,0.09792,100
67.0,1.5,121.5,,6.0,1957-11-17 17:00:00,6,1.51296,50
68.0,1.5,123.0,,6.0,1957-11-17 17:00:00,6,0.42432,50
69.0,1.5,124.5,,6.0,1957-11-17 17:00:00,6,0.2390399999999999,50
70.0,1.5,126.0,,6.0,1957-11-17 17:00:00,6,0.05376,50
24.0,1.5,57.0,0.83,7.0,1957-11-20 17:00:00,7,0.5326799999999999,50
25.0,1.5,58.5,,7.0,1957-11-20 17:00:00,7,1.66474,50
26.0,1.5,60.0,2.08,7.0,1957-11-20 17:00:00,7,2.7968,50
27.0,1.5,61.5,,7.0,1957-11-20 17:00:00,7,3.8502,50
28.0,1.5,63.0,2.08,7.0,1957-11-20 17:00:00,7,4.9036,50
28.0,1.5,63.0,2.08,7.0,1957-11-20 17:00:00,7,0.1978,100
29.0,1.5,64.5,,7.0,1957-11-20 17:00:00,7,11.1918,50
29.0,1.5,64.5,,7.0,1957-11-20 17:00:00,7,0.5267000000000001,100
30.0,1.5,66.0,4.16,7.0,1957-11-20 17:00:00,7,17.48,50
30.0,1.5,66.0,4.16,7.0,1957-11-20 17:00:00,7,0.8556,100
31.0,1.5,67.5,,7.0,1957-11-20 17:00:00,7,23.138,50
31.0,1.5,67.5,,7.0,1957-11-20 17:00:00,7,1.9228,100
32.0,1.5,69.0,6.25,7.0,1957-11-20 17:00:00,7,28.796000000000003,50
32.0,1.5,69.0,6.25,7.0,1957-11-20 17:00:00,7,2.99,100
32.0,1.5,69.0,6.25,7.0,1957-11-20 17:00:00,7,0.05336,200
33.0,1.5,70.5,,7.0,1957-11-20 17:00:00,7,32.752,50
33.0,1.5,70.5,,7.0,1957-11-20 17:00:00,7,5.4188,100
33.0,1.5,70.5,,7.0,1957-11-20 17:00:00,7,0.13892,200
34.0,1.5,72.0,6.67,7.0,1957-11-20 17:00:00,7,36.708,50
34.0,1.5,72.0,6.67,7.0,1957-11-20 17:00:00,7,7.8476,100
34.0,1.5,72.0,6.67,7.0,1957-11-20 17:00:00,7,0.22448,200
35.0,1.5,73.5,,7.0,1957-11-20 17:00:00,7,45.31,50
35.0,1.5,73.5,,7.0,1957-11-20 17:00:00,7,10.8698,100
35.0,1.5,73.5,,7.0,1957-11-20 17:00:00,7,0.86204,200
36.0,1.5,75.0,2.92,7.0,1957-11-20 17:00:00,7,53.912000000000006,50
36.0,1.5,75.0,2.92,7.0,1957-11-20 17:00:00,7,13.892,100
36.0,1.5,75.0,2.92,7.0,1957-11-20 17:00:00,7,1.4996,200
