post,degrees,azimuth,wind_direction,timestamp,run,concentration,distance
49,144,169,2.09,1955-03-03 10:35:00,8.0,2.48,100
49,144,169,2.09,1955-03-03 10:35:00,8.0,0.38,200
50,147,172,3.77,1955-03-03 10:35:00,8.0,11.0,50
50,147,172,3.77,1955-03-03 10:35:00,8.0,2.07,100
50,147,172,3.77,1955-03-03 10:35:00,8.0,0.3,200
51,150,175,1.67,1955-03-03 10:35:00,8.0,8.12,50
51,150,175,1.67,1955-03-03 10:35:00,8.0,2.0,100
51,150,175,1.67,1955-03-03 10:35:00,8.0,0.41,200
52,153,178,0.42,1955-03-03 10:35:00,8.0,7.02,50
52,153,178,0.42,1955-03-03 10:35:00,8.0,1.12,100
52,153,178,0.42,1955-03-03 10:35:00,8.0,0.29,200
53,156,181,2.93,1955-03-03 10:35:00,8.0,5.54,50
53,156,181,2.93,1955-03-03 10:35:00,8.0,0.76,100
53,156,181,2.93,1955-03-03 10:35:00,8.0,0.145,200
54,159,184,0.42,1955-03-03 10:35:00,8.0,2.69,50
54,159,184,0.42,1955-03-03 10:35:00,8.0,0.87,100
54,159,184,0.42,1955-03-03 10:35:00,8.0,0.31,200
55,162,187,0.42,1955-03-03 10:35:00,8.0,1.51,50
55,162,187,0.42,1955-03-03 10:35:00,8.0,0.68,100
55,162,187,0.42,1955-03-03 10:35:00,8.0,0.05,200
56,165,190,,1955-03-03 10:35:00,8.0,0.45,50
56,165,190,,1955-03-03 10:35:00,8.0,0.105,100
56,165,190,,1955-03-03 10:35:00,8.0,,200
57,168,193,,1955-03-03 10:35:00,8.0,0.105,50
57,168,193,,1955-03-03 10:35:00,8.0,,100
57,168,193,,1955-03-03 10:35:00,8.0,,200
1,0,25,0.42,1955-03-07 11:40:00,9.0,0.145,50
1,0,25,0.42,1955-03-07 11:40:00,9.0,0.05,100
1,0,25,0.42,1955-03-07 11:40:00,9.0,,200
2,3,28,,1955-03-07 11:40:00,9.0,0.48,50
2,3,28,,1955-03-07 11:40:00,9.0,0.07,100
2,3,28,,1955-03-07 11:40:00,9.0,,200
3,6,31,0.42,1955-03-07 11:40:00,9.0,1.85,50
3,6,31,0.42,1955-03-07 11:40:00,9.0,0.145,100
3,6,31,0.42,1955-03-07 11:40:00,9.0,0.01,200
4,9,34,0.84,1955-03-07 11:40:00,9.0,2.59,50
4,9,34,0.84,1955-03-07 11:40:00,9.0,0.82,100
4,9,34,0.84,1955-03-07 11:40:00,9.0,0.06,200
5,12,37,2.53,1955-03-07 11:40:00,9.0,4.77,50
5,12,37,2.53,1955-03-07 11:40:00,9.0,1.44,100
5,12,37,2.53,1955-03-07 11:40:00,9.0,0.34,200
6,15,40,5.91,1955-03-07 11:40:00,9.0,6.65,50
6,15,40,5.91,1955-03-07 11:40:00,9.0,2.4,100
6,15,40,5.91,1955-03-07 11:40:00,9.0,0.64,200
7,18,43,4.64,1955-03-07 11:40:00,9.0,10.1,50
7,18,43,4.64,1955-03-07 11:40:00,9.0,3.34,100
7,18,43,4.64,1955-03-07 11:40:00,9.0,0.97,200
8,21,46,13.08,1955-03-07 11:40:00,9.0,14.4,50
8,21,46,13.08,1955-03-07 11:40:00,9.0,4.96,100
8,21,46,13.08,1955-03-07 11:40:00,9.0,1.24,200
9,24,49,12.66,1955-03-07 11:40:00,9.0,16.5,50
9,24,49,12.66,1955-03-07 11:40:00,9.0,5.97,100
9,24,49,12.66,1955-03-07 11:40:00,9.0,1.56,200
10,27,52,11.39,1955-03-07 11:40:00,9.0,16.4,50
10,27,52,11.39,1955-03-07 11:40:00,9.0,5.03,100
10,27,52,11.39,1955-03-07 11:40:00,9.0,1.3,200
11,30,55,12.66,1955-03-07 11:40:00,9.0,13.3,50
11,30,55,12.66,1955-03-07 11:40:00,9.0,4.45,100
11,30,55,12.66,1955-03-07 11:40:00,9.0,96.0,200
12,33,58,10.12,1955-03-07 11:40:00,9.0,8.82,50
12,33,58,10.12,1955-03-07 11:40:00,9.0,2.92,100
12,33,58,10.12,1955-03-07 11:40:00,9.0,0.68,200
13,36,61,6.33,1955-03-07 11:40:00,9.0,6.97,50
13,36,61,6.33,1955-03-07 11:40:00,9.0,2.07,100
13,36,61,6.33,1955-03-07 11:40:00,9.0,0.46,200
14,39,64,5.91,1955-03-07 11:40:00,9.0,4.67,50
14,39,64,5.91,1955-03-07 11:40:00,9.0,1.23,100
14,39,64,5.91,1955-03-07 11:40:00,9.0,0.41,200
15,42,67,2.95,1955-03-07 11:40:00,9.0,2.83,50
15,42,67,2.95,1955-03-07 11:40:00,9.0,0.52,100
15,42,67,2.95,1955-03-07 11:40:00,9.0,0.33,200
16,45,70,1.27,1955-03-07 11:40:00,9.0,2.02,50
16,45,70,1.27,1955-03-07 11:40:00,9.0,0.75,100
16,45,70,1.27,1955-03-07 11:40:00,9.0,0.27,200
17,48,73,1.69,1955-03-07 11:40:00,9.0,1.74,50
17,48,73,1.69,1955-03-07 11:40:00,9.0,0.85,100
17,48,73,1.69,1955-03-07 11:40:00,9.0,0.04,200
18,51,76,2.11,1955-03-07 11:40:00,9.0,1.16,50
18,51,76,2.11,1955-03-07 11:40:00,9.0,0.26,100
18,51,76,2.11,1955-03-07 11:40:00,9.0,,200
19,54,79,1.27,1955-03-07 11:40:00,9.0,0.39,50
19,54,79,1.27,1955-03-07 11:40:00,9.0,0.07,100
19,54,79,1.27,1955-03-07 11:40:00,9.0,,200
20,57,82,1.69,1955-03-07 11:40:00,9.0,0.07,50
20,57,82,1.69,1955-03-07 11:40:00,9.0,,100
20,57,82,1.69,1955-03-07 11:40:00,9.0,,200
21,60,85,1.69,1955-03-07 11:40:00,9.0,0.015,50
21,60,85,1.69,1955-03-07 11:40:00,9.0,,100
21,60,85,1.69,1955-03-07 11:40:00,9.0,,200
22,63,88,0.42,1955-03-07 11:40:00,9.0,,50
22,63,88,0.42,1955-03-07 11:40:00,9.0,,100
22,63,88,0.42,1955-03-07 11:40:00,9.0,,200
23,66,91,,1955-03-07 11:40:00,9.0,,50
23,66,91,,1955-03-07 11:40:00,9.0,,100
23,66,91,,1955-03-07 11:40:00,9.0,,200
7,18,43,,1955-03-23 11:25:00,10.0,,50
7,18,43,,1955-03-23 11:25:00,10.0,,100
7,18,43,,1955-03-23 11:25:00,10.0,,200
8,21,46,0.42,1955-03-23 11:25:00,10.0,,50
8,21,46,0.42,1955-03-23 11:25:00,10.0,,100
8,21,46,0.42,1955-03-23 11:25:00,10.0,,200
9,24,49,0.84,1955-03-23 11:25:00,10.0,0.065,50
9,24,49,0.84,1955-03-23 11:25:00,10.0,,100
9,24,49,0.84,1955-03-23 11:25:00,10.0,,200
10,27,52,0.42,1955-03-23 11:25:00,10.0,0.12,50
10,27,52,0.42,1955-03-23 11:25:00,10.0,,100
10,27,52,0.42,1955-03-23 11:25:00,10.0,,200
11,30,55,0.42,1955-03-23 11:25:00,10.0,0.42,50
11,30,55,0.42,1955-03-23 11:25:00,10.0,0.02,100
11,30,55,0.42,1955-03-23 11:25:00,10.0,,200
12,33,58,0.42,1955-03-23 11:25:00,10.0,0.85,50
12,33,58,0.42,1955-03-23 11:25:00,10.0,0.065,100
12,33,58,0.42,1955-03-23 11:25:00,10.0,,200
13,36,61,2.51,1955-03-23 11:25:00,10.0,1.92,50
13,36,61,2.51,1955-03-23 11:25:00,10.0,0.165,100
13,36,61,2.51,1955-03-23 11:25:00,10.0,,200
14,39,64,2.93,1955-03-23 11:25:00,10.0,2.44,50
14,39,64,2.93,1955-03-23 11:25:00,10.0,0.38,100
14,39,64,2.93,1955-03-23 11:25:00,10.0,,200
15,42,67,4.18,1955-03-23 11:25:00,10.0,3.61,50
15,42,67,4.18,1955-03-23 11:25:00,10.0,0.78,100
15,42,67,4.18,1955-03-23 11:25:00,10.0,0.03,200
16,45,70,7.95,1955-03-23 11:25:00,10.0,5.39,50
16,45,70,7.95,1955-03-23 11:25:00,10.0,1.09,100
16,45,70,7.95,1955-03-23 11:25:00,10.0,0.2,200
17,48,73,5.86,1955-03-23 11:25:00,10.0,7.32,50
17,48,73,5.86,1955-03-23 11:25:00,10.0,1.98,100
17,48,73,5.86,1955-03-23 11:25:00,10.0,0.37,200
18,51,76,7.95,1955-03-23 11:25:00,10.0,8.75,50
18,51,76,7.95,1955-03-23 11:25:00,10.0,2.57,100
18,51,76,7.95,1955-03-23 11:25:00,10.0,0.56,200
19,54,79,8.79,1955-03-23 11:25:00,10.0,8.71,50
19,54,79,8.79,1955-03-23 11:25:00,10.0,2.34,100
19,54,79,8.79,1955-03-23 11:25:00,10.0,0.63,200
20,57,82,7.53,1955-03-23 11:25:00,10.0,8.13,50
20,57,82,7.53,1955-03-23 11:25:00,10.0,2.17,100
20,57,82,7.53,1955-03-23 11:25:00,10.0,0.49,200
21,60,85,5.85,1955-03-23 11:25:00,10.0,6.9,50
21,60,85,5.85,1955-03-23 11:25:00,10.0,2.14,100
21,60,85,5.85,1955-03-23 11:25:00,10.0,0.64,200
22,63,88,6.27,1955-03-23 11:25:00,10.0,6.49,50
22,63,88,6.27,1955-03-23 11:25:00,10.0,2.18,100
22,63,88,6.27,1955-03-23 11:25:00,10.0,0.45,200
23,66,91,6.69,1955-03-23 11:25:00,10.0,5.01,50
23,66,91,6.69,1955-03-23 11:25:00,10.0,1.71,100
23,66,91,6.69,1955-03-23 11:25:00,10.0,0.3,200
24,69,94,3.35,1955-03-23 11:25:00,10.0,4.66,50
24,69,94,3.35,1955-03-23 11:25:00,10.0,1.27,100
24,69,94,3.35,1955-03-23 11:25:00,10.0,0.18,200
25,72,97,6.69,1955-03-23 11:25:00,10.0,4.74,50
25,72,97,6.69,1955-03-23 11:25:00,10.0,1.26,100
25,72,97,6.69,1955-03-23 11:25:00,10.0,0.31,200
26,75,100,3.35,1955-03-23 11:25:00,10.0,3.78,50
26,75,100,3.35,1955-03-23 11:25:00,10.0,1.37,100
26,75,100,3.35,1955-03-23 11:25:00,10.0,0.25,200
27,78,103,3.77,1955-03-23 11:25:00,10.0,3.28,50
27,78,103,3.77,1955-03-23 11:25:00,10.0,0.79,100
27,78,103,3.77,1955-03-23 11:25:00,10.0,0.23,200
28,81,106,2.51,1955-03-23 11:25:00,10.0,3.16,50
28,81,106,2.51,1955-03-23 11:25:00,10.0,0.88,100
28,81,106,2.51,1955-03-23 11:25:00,10.0,0.22,200
29,84,109,1.67,1955-03-23 11:25:00,10.0,2.51,50
29,84,109,1.67,1955-03-23 11:25:00,10.0,1.19,100
29,84,109,1.67,1955-03-23 11:25:00,10.0,0.35,200
30,87,112,2.09,1955-03-23 11:25:00,10.0,2.91,50
30,87,112,2.09,1955-03-23 11:25:00,10.0,0.99,100
30,87,112,2.09,1955-03-23 11:25:00,10.0,0.26,200
31,90,115,2.09,1955-03-23 11:25:00,10.0,2.19,50
31,90,115,2.09,1955-03-23 11:25:00,10.0,0.9,100
31,90,115,2.09,1955-03-23 11:25:00,10.0,0.16,200
32,93,118,1.26,1955-03-23 11:25:00,10.0,1.19,50
32,93,118,1.26,1955-03-23 11:25:00,10.0,0.37,100
32,93,118,1.26,1955-03-23 11:25:00,10.0,0.06,200
33,96,121,2.51,1955-03-23 11:25:00,10.0,0.76,50
33,96,121,2.51,1955-03-23 11:25:00,10.0,0.085,100
33,96,121,2.51,1955-03-23 11:25:00,10.0,0.03,200
34,99,124,0.42,1955-03-23 11:25:00,10.0,0.42,50
34,99,124,0.42,1955-03-23 11:25:00,10.0,0.085,100
34,99,124,0.42,1955-03-23 11:25:00,10.0,,200
35,102,127,0.42,1955-03-23 11:25:00,10.0,0.33,50
35,102,127,0.42,1955-03-23 11:25:00,10.0,0.035,100
35,102,127,0.42,1955-03-23 11:25:00,10.0,,200
36,105,130,,1955-03-23 11:25:00,10.0,0.25,50
36,105,130,,1955-03-23 11:25:00,10.0,,100
36,105,130,,1955-03-23 11:25:00,10.0,,200
37,108,133,,1955-03-23 11:25:00,10.0,0.115,50
37,108,133,,1955-03-23 11:25:00,10.0,,100
37,108,133,,1955-03-23 11:25:00,10.0,,200
38,111,136,0.84,1955-03-23 11:25:00,10.0,0.035,50
38,111,136,0.84,1955-03-23 11:25:00,10.0,,100
38,111,136,0.84,1955-03-23 11:25:00,10.0,,200
39,114,139,,1955-03-23 11:25:00,10.0,0.03,50
39,114,139,,1955-03-23 11:25:00,10.0,,100
39,114,139,,1955-03-23 11:25:00,10.0,,200
40,117,142,,1955-03-23 11:25:00,10.0,,50
40,117,142,,1955-03-23 11:25:00,10.0,,100
40,117,142,,1955-03-23 11:25:00,10.0,,200
10,27,52,,1955-03-23 15:45:00,11.0,,50
10,27,52,,1955-03-23 15:45:00,11.0,,100
10,27,52,,1955-03-23 15:45:00,11.0,,200
11,30,55,,1955-03-23 15:45:00,11.0,0.065,50
11,30,55,,1955-03-23 15:45:00,11.0,,100
11,30,55,,1955-03-23 15:45:00,11.0,,200
12,33,58,,1955-03-23 15:45:00,11.0,0.28,50
12,33,58,,1955-03-23 15:45:00,11.0,,100
12,33,58,,1955-03-23 15:45:00,11.0,,200
13,36,61,,1955-03-23 15:45:00,11.0,0.29,50
13,36,61,,1955-03-23 15:45:00,11.0,,100
13,36,61,,1955-03-23 15:45:00,11.0,,200
14,39,64,,1955-03-23 15:45:00,11.0,0.5,50
14,39,64,,1955-03-23 15:45:00,11.0,0.145,100
14,39,64,,1955-03-23 15:45:00,11.0,,200
15,42,67,2.08,1955-03-23 15:45:00,11.0,1.16,50
15,42,67,2.08,1955-03-23 15:45:00,11.0,0.27,100
15,42,67,2.08,1955-03-23 15:45:00,11.0,,200
16,45,70,2.5,1955-03-23 15:45:00,11.0,2.36,50
16,45,70,2.5,1955-03-23 15:45:00,11.0,0.82,100
16,45,70,2.5,1955-03-23 15:45:00,11.0,0.065,200
17,48,73,1.25,1955-03-23 15:45:00,11.0,3.09,50
17,48,73,1.25,1955-03-23 15:45:00,11.0,0.85,100
17,48,73,1.25,1955-03-23 15:45:00,11.0,0.135,200
18,51,76,2.92,1955-03-23 15:45:00,11.0,3.98,50
18,51,76,2.92,1955-03-23 15:45:00,11.0,1.07,100
18,51,76,2.92,1955-03-23 15:45:00,11.0,0.21,200
19,54,79,5.42,1955-03-23 15:45:00,11.0,5.63,50
19,54,79,5.42,1955-03-23 15:45:00,11.0,1.45,100
19,54,79,5.42,1955-03-23 15:45:00,11.0,0.34,200
20,57,82,5.83,1955-03-23 15:45:00,11.0,7.15,50
20,57,82,5.83,1955-03-23 15:45:00,11.0,1.67,100
20,57,82,5.83,1955-03-23 15:45:00,11.0,0.46,200
21,60,85,7.08,1955-03-23 15:45:00,11.0,8.08,50
21,60,85,7.08,1955-03-23 15:45:00,11.0,2.3,100
21,60,85,7.08,1955-03-23 15:45:00,11.0,0.46,200
22,63,88,13.34,1955-03-23 15:45:00,11.0,8.15,50
22,63,88,13.34,1955-03-23 15:45:00,11.0,3.21,100
22,63,88,13.34,1955-03-23 15:45:00,11.0,0.53,200
23,66,91,11.67,1955-03-23 15:45:00,11.0,8.15,50
23,66,91,11.67,1955-03-23 15:45:00,11.0,2.3,100
23,66,91,11.67,1955-03-23 15:45:00,11.0,0.65,200
24,69,94,8.75,1955-03-23 15:45:00,11.0,7.7,50
24,69,94,8.75,1955-03-23 15:45:00,11.0,2.41,100
24,69,94,8.75,1955-03-23 15:45:00,11.0,0.7,200
25,72,97,5.83,1955-03-23 15:45:00,11.0,6.82,50
25,72,97,5.83,1955-03-23 15:45:00,11.0,2.55,100
25,72,97,5.83,1955-03-23 15:45:00,11.0,0.75,200
26,75,100,6.25,1955-03-23 15:45:00,11.0,7.0,50
26,75,100,6.25,1955-03-23 15:45:00,11.0,2.23,100
26,75,100,6.25,1955-03-23 15:45:00,11.0,0.56,200
27,78,103,5.42,1955-03-23 15:45:00,11.0,6.3,50
27,78,103,5.42,1955-03-23 15:45:00,11.0,1.65,100
27,78,103,5.42,1955-03-23 15:45:00,11.0,0.34,200
28,81,106,4.58,1955-03-23 15:45:00,11.0,5.29,50
28,81,106,4.58,1955-03-23 15:45:00,11.0,1.49,100
28,81,106,4.58,1955-03-23 15:45:00,11.0,0.22,200
29,84,109,4.58,1955-03-23 15:45:00,11.0,4.35,50
29,84,109,4.58,1955-03-23 15:45:00,11.0,0.99,100
29,84,109,4.58,1955-03-23 15:45:00,11.0,0.165,200
30,87,112,5.83,1955-03-23 15:45:00,11.0,3.53,50
30,87,112,5.83,1955-03-23 15:45:00,11.0,0.74,100
30,87,112,5.83,1955-03-23 15:45:00,11.0,0.08,200
31,90,115,1.25,1955-03-23 15:45:00,11.0,2.76,50
31,90,115,1.25,1955-03-23 15:45:00,11.0,0.56,100
31,90,115,1.25,1955-03-23 15:45:00,11.0,0.025,200
32,93,118,1.67,1955-03-23 15:45:00,11.0,1.23,50
32,93,118,1.67,1955-03-23 15:45:00,11.0,0.26,100
32,93,118,1.67,1955-03-23 15:45:00,11.0,,200
33,96,121,0.83,1955-03-23 15:45:00,11.0,0.83,50
33,96,121,0.83,1955-03-23 15:45:00,11.0,0.025,100
33,96,121,0.83,1955-03-23 15:45:00,11.0,,200
34,99,124,1.67,1955-03-23 15:45:00,11.0,0.35,50
34,99,124,1.67,1955-03-23 15:45:00,11.0,,100
34,99,124,1.67,1955-03-23 15:45:00,11.0,,200
35,102,127,0.83,1955-03-23 15:45:00,11.0,0.1,50
35,102,127,0.83,1955-03-23 15:45:00,11.0,,100
35,102,127,0.83,1955-03-23 15:45:00,11.0,,200
36,105,130,0.42,1955-03-23 15:45:00,11.0,,50
36,105,130,0.42,1955-03-23 15:45:00,11.0,,100
36,105,130,0.42,1955-03-23 15:45:00,11.0,,200
37,108,133,,1955-03-23 15:45:00,11.0,,50
37,108,133,,1955-03-23 15:45:00,11.0,,100
37,108,133,,1955-03-23 15:45:00,11.0,,200
6,15,40,,1955-03-25 10:50:00,12.0,,50
6,15,40,,1955-03-25 10:50:00,12.0,,100
6,15,40,,1955-03-25 10:50:00,12.0,,200
7,18,43,,1955-03-25 10:50:00,12.0,0.035,50
7,18,43,,1955-03-25 10:50:00,12.0,,100
7,18,43,,1955-03-25 10:50:00,12.0,,200
8,21,46,0.63,1955-03-25 10:50:00,12.0,0.16,50
8,21,46,0.63,1955-03-25 10:50:00,12.0,,100
8,21,46,0.63,1955-03-25 10:50:00,12.0,,200
9,24,49,2.3,1955-03-25 10:50:00,12.0,0.44,50
9,24,49,2.3,1955-03-25 10:50:00,12.0,,100
9,24,49,2.3,1955-03-25 10:50:00,12.0,,200
10,27,52,4.17,1955-03-25 10:50:00,12.0,0.94,50
10,27,52,4.17,1955-03-25 10:50:00,12.0,0.085,100
10,27,52,4.17,1955-03-25 10:50:00,12.0,,200
11,30,55,6.89,1955-03-25 10:50:00,12.0,4.19,50
11,30,55,6.89,1955-03-25 10:50:00,12.0,0.4,100
11,30,55,6.89,1955-03-25 10:50:00,12.0,0.05,200
12,33,58,4.8,1955-03-25 10:50:00,12.0,5.67,50
12,33,58,4.8,1955-03-25 10:50:00,12.0,1.73,100
12,33,58,4.8,1955-03-25 10:50:00,12.0,0.33,200
13,36,61,2.3,1955-03-25 10:50:00,12.0,6.25,50
13,36,61,2.3,1955-03-25 10:50:00,12.0,1.92,100
13,36,61,2.3,1955-03-25 10:50:00,12.0,0.4,200
14,39,64,3.13,1955-03-25 10:50:00,12.0,5.71,50
14,39,64,3.13,1955-03-25 10:50:00,12.0,1.04,100
14,39,64,3.13,1955-03-25 10:50:00,12.0,0.125,200
15,42,67,4.17,1955-03-25 10:50:00,12.0,4.65,50
15,42,67,4.17,1955-03-25 10:50:00,12.0,0.9,100
15,42,67,4.17,1955-03-25 10:50:00,12.0,0.085,200
16,45,70,2.5,1955-03-25 10:50:00,12.0,3.78,50
16,45,70,2.5,1955-03-25 10:50:00,12.0,0.95,100
16,45,70,2.5,1955-03-25 10:50:00,12.0,0.13,200
17,48,73,3.76,1955-03-25 10:50:00,12.0,6.37,50
17,48,73,3.76,1955-03-25 10:50:00,12.0,1.44,100
17,48,73,3.76,1955-03-25 10:50:00,12.0,0.2,200
18,51,76,4.17,1955-03-25 10:50:00,12.0,8.68,50
18,51,76,4.17,1955-03-25 10:50:00,12.0,1.94,100
18,51,76,4.17,1955-03-25 10:50:00,12.0,0.34,200
19,54,79,4.17,1955-03-25 10:50:00,12.0,11.2,50
19,54,79,4.17,1955-03-25 10:50:00,12.0,2.6,100
19,54,79,4.17,1955-03-25 10:50:00,12.0,0.48,200
20,57,82,3.76,1955-03-25 10:50:00,12.0,10.3,50
20,57,82,3.76,1955-03-25 10:50:00,12.0,3.29,100
20,57,82,3.76,1955-03-25 10:50:00,12.0,0.49,200
21,60,85,6.89,1955-03-25 10:50:00,12.0,11.0,50
21,60,85,6.89,1955-03-25 10:50:00,12.0,2.83,100
21,60,85,6.89,1955-03-25 10:50:00,12.0,0.43,200
22,63,88,3.34,1955-03-25 10:50:00,12.0,10.4,50
22,63,88,3.34,1955-03-25 10:50:00,12.0,2.14,100
22,63,88,3.34,1955-03-25 10:50:00,12.0,0.35,200
23,66,91,3.76,1955-03-25 10:50:00,12.0,7.5,50
23,66,91,3.76,1955-03-25 10:50:00,12.0,1.26,100
23,66,91,3.76,1955-03-25 10:50:00,12.0,0.24,200
24,69,94,4.59,1955-03-25 10:50:00,12.0,6.44,50
24,69,94,4.59,1955-03-25 10:50:00,12.0,1.36,100
24,69,94,4.59,1955-03-25 10:50:00,12.0,0.3,200
25,72,97,3.76,1955-03-25 10:50:00,12.0,7.12,50
25,72,97,3.76,1955-03-25 10:50:00,12.0,1.5,100
25,72,97,3.76,1955-03-25 10:50:00,12.0,0.29,200
26,75,100,3.34,1955-03-25 10:50:00,12.0,6.41,50
26,75,100,3.34,1955-03-25 10:50:00,12.0,1.6,100
26,75,100,3.34,1955-03-25 10:50:00,12.0,0.34,200
27,78,103,6.47,1955-03-25 10:50:00,12.0,6.19,50
27,78,103,6.47,1955-03-25 10:50:00,12.0,1.8,100
27,78,103,6.47,1955-03-25 10:50:00,12.0,0.41,200
28,81,106,6.47,1955-03-25 10:50:00,12.0,5.38,50
28,81,106,6.47,1955-03-25 10:50:00,12.0,2.38,100
28,81,106,6.47,1955-03-25 10:50:00,12.0,0.36,200
29,84,109,3.76,1955-03-25 10:50:00,12.0,5.24,50
29,84,109,3.76,1955-03-25 10:50:00,12.0,1.45,100
29,84,109,3.76,1955-03-25 10:50:00,12.0,0.23,200
30,87,112,2.09,1955-03-25 10:50:00,12.0,4.41,50
30,87,112,2.09,1955-03-25 10:50:00,12.0,0.8,100
30,87,112,2.09,1955-03-25 10:50:00,12.0,0.18,200
31,90,115,2.3,1955-03-25 10:50:00,12.0,3.15,50
31,90,115,2.3,1955-03-25 10:50:00,12.0,0.45,100
31,90,115,2.3,1955-03-25 10:50:00,12.0,0.16,200
32,93,118,1.46,1955-03-25 10:50:00,12.0,2.6,50
32,93,118,1.46,1955-03-25 10:50:00,12.0,0.54,100
32,93,118,1.46,1955-03-25 10:50:00,12.0,0.03,200
33,96,121,1.25,1955-03-25 10:50:00,12.0,2.25,50
33,96,121,1.25,1955-03-25 10:50:00,12.0,0.42,100
33,96,121,1.25,1955-03-25 10:50:00,12.0,,200
34,99,124,0.63,1955-03-25 10:50:00,12.0,1.0,50
34,99,124,0.63,1955-03-25 10:50:00,12.0,0.41,100
34,99,124,0.63,1955-03-25 10:50:00,12.0,,200
35,102,127,0.63,1955-03-25 10:50:00,12.0,0.84,50
35,102,127,0.63,1955-03-25 10:50:00,12.0,0.29,100
35,102,127,0.63,1955-03-25 10:50:00,12.0,,200
36,105,130,0.84,1955-03-25 10:50:00,12.0,0.93,50
36,105,130,0.84,1955-03-25 10:50:00,12.0,0.015,100
36,105,130,0.84,1955-03-25 10:50:00,12.0,,200
37,108,133,0.63,1955-03-25 10:50:00,12.0,0.59,50
37,108,133,0.63,1955-03-25 10:50:00,12.0,,100
37,108,133,0.63,1955-03-25 10:50:00,12.0,,200
38,111,136,1.04,1955-03-25 10:50:00,12.0,0.53,50
38,111,136,1.04,1955-03-25 10:50:00,12.0,,100
38,111,136,1.04,1955-03-25 10:50:00,12.0,,200
39,114,139,,1955-03-25 10:50:00,12.0,0.91,50
39,114,139,,1955-03-25 10:50:00,12.0,,100
39,114,139,,1955-03-25 10:50:00,12.0,,200
40,117,142,,1955-03-25 10:50:00,12.0,0.115,50
40,117,142,,1955-03-25 10:50:00,12.0,,100
40,117,142,,1955-03-25 10:50:00,12.0,,200
41,120,145,,1955-03-25 10:50:00,12.0,0.015,50
41,120,145,,1955-03-25 10:50:00,12.0,,100
41,120,145,,1955-03-25 10:50:00,12.0,,200
42,123,148,,1955-03-25 10:50:00,12.0,,50
42,123,148,,1955-03-25 10:50:00,12.0,,100
42,123,148,,1955-03-25 10:50:00,12.0,,200
9,24,49,,1955-03-28 15:05:00,13.0,,50
9,24,49,,1955-03-28 15:05:00,13.0,,100
9,24,49,,1955-03-28 15:05:00,13.0,,200
10,27,52,0.21,1955-03-28 15:05:00,13.0,,50
10,27,52,0.21,1955-03-28 15:05:00,13.0,,100
10,27,52,0.21,1955-03-28 15:05:00,13.0,,200
11,30,55,,1955-03-28 15:05:00,13.0,,50
11,30,55,,1955-03-28 15:05:00,13.0,,100
11,30,55,,1955-03-28 15:05:00,13.0,,200
12,33,58,0.21,1955-03-28 15:05:00,13.0,,50
12,33,58,0.21,1955-03-28 15:05:00,13.0,,100
12,33,58,0.21,1955-03-28 15:05:00,13.0,,200
13,36,61,,1955-03-28 15:05:00,13.0,,50
13,36,61,,1955-03-28 15:05:00,13.0,,100
13,36,61,,1955-03-28 15:05:00,13.0,,200
14,39,64,,1955-03-28 15:05:00,13.0,,50
14,39,64,,1955-03-28 15:05:00,13.0,,100
14,39,64,,1955-03-28 15:05:00,13.0,,200
15,42,67,0.41,1955-03-28 15:05:00,13.0,,50
15,42,67,0.41,1955-03-28 15:05:00,13.0,,100
15,42,67,0.41,1955-03-28 15:05:00,13.0,,200
16,45,70,0.41,1955-03-28 15:05:00,13.0,0.03,50
16,45,70,0.41,1955-03-28 15:05:00,13.0,,100
16,45,70,0.41,1955-03-28 15:05:00,13.0,,200
17,48,73,,1955-03-28 15:05:00,13.0,0.11,50
17,48,73,,1955-03-28 15:05:00,13.0,,100
17,48,73,,1955-03-28 15:05:00,13.0,,200
18,51,76,1.45,1955-03-28 15:05:00,13.0,0.35,50
18,51,76,1.45,1955-03-28 15:05:00,13.0,0.025,100
18,51,76,1.45,1955-03-28 15:05:00,13.0,,200
19,54,79,0.62,1955-03-28 15:05:00,13.0,0.6,50
19,54,79,0.62,1955-03-28 15:05:00,13.0,0.055,100
19,54,79,0.62,1955-03-28 15:05:00,13.0,,200
20,57,82,2.07,1955-03-28 15:05:00,13.0,1.31,50
20,57,82,2.07,1955-03-28 15:05:00,13.0,0.14,100
20,57,82,2.07,1955-03-28 15:05:00,13.0,,200
21,60,85,4.14,1955-03-28 15:05:00,13.0,2.31,50
21,60,85,4.14,1955-03-28 15:05:00,13.0,0.34,100
21,60,85,4.14,1955-03-28 15:05:00,13.0,,200
22,63,88,5.59,1955-03-28 15:05:00,13.0,3.34,50
22,63,88,5.59,1955-03-28 15:05:00,13.0,0.34,100
22,63,88,5.59,1955-03-28 15:05:00,13.0,0.055,200
23,66,91,7.25,1955-03-28 15:05:00,13.0,4.65,50
23,66,91,7.25,1955-03-28 15:05:00,13.0,1.12,100
23,66,91,7.25,1955-03-28 15:05:00,13.0,0.205,200
24,69,94,9.52,1955-03-28 15:05:00,13.0,4.79,50
24,69,94,9.52,1955-03-28 15:05:00,13.0,1.57,100
24,69,94,9.52,1955-03-28 15:05:00,13.0,0.37,200
25,72,97,6.83,1955-03-28 15:05:00,13.0,6.35,50
